	l	b	apogee	galah	gaia_eso
86	312.7272727272727	0.0	4.297759158494559	2.1768971335363188	4.041825035784775
87	316.3636363636364	0.0	4.277861444247738	2.1851566890068246	4.1220837312361684
88	320.0	0.0	4.150545076503348	1.6637085865169827	3.6654604588559643
89	323.6363636363636	0.0	4.216734543960374	1.5823193024797737	3.708169558774785
90	327.27272727272725	0.0	3.679453317041355	1.606095119904639	2.876447539361314
91	330.9090909090909	0.0	4.347658378310117	2.23727451159643	4.208373717548642
92	334.54545454545456	0.0	4.335597801632922	2.071504265395169	4.242099079470046
93	338.1818181818182	0.0	4.666282394691661	2.5678102757560066	4.854243043551487
94	341.8181818181818	0.0	4.163642260239546	2.1799427322558147	3.8173793834026726
95	345.45454545454544	0.0	3.9199818885843816	1.9873210001684045	3.6005096514307744
96	349.09090909090907	0.0	4.230655883805767	2.0373232792486253	3.917564752493196
97	352.7272727272727	0.0	2.9853925192597495	1.2902516509463227	2.000134554719853
98	356.3636363636364	0.0	3.875937431922141	1.8658481654642178	3.131772791773501
99	360.0	0.0	1.975220061507653	0.5421726560260673	1.3192985120900722
